timestamp,latitude,longitude,altitude
1770370791710720981,40.355315761167255,-3.7414037882412874,676.8978488224028
1770370791811167385,40.355315760768605,-3.74140379165736,676.8958009507494
1770370791910846559,40.355315751957825,-3.7414037930598574,676.8932737733645
1770370792011662053,40.355315722236405,-3.741403788635578,676.8901492589174
1770370792110888619,40.35531565126833,-3.7414037728983094,676.886819281285
1770370792211299505,40.35531554986924,-3.7414037503423314,676.8777390340246
1770370792310882228,40.35531537032278,-3.74140370793443,676.8752782208454
1770370792411122927,40.35531513205977,-3.7414036498267578,676.8727957416907
1770370792510855475,40.3553148327691,-3.7414035760963578,676.8700540984256
1770370792611222847,40.35531447035837,-3.7414034838306356,676.8673353374473
1770370792710777726,40.355314047050726,-3.7414033750876725,676.8645270648492
1770370792811295680,40.35531356650958,-3.7414032526968812,676.8618451278065
1770370792910711822,40.35531303357266,-3.741403115293466,676.8588857638672
1770370793011547960,40.355312447903344,-3.7414029592211655,676.8557735206042
1770370793110911921,40.355311806416665,-3.7414027903615166,676.852616689174
1770370793211507148,40.35531110431817,-3.741402516708958,676.8489305024052
1770370793310764120,40.355310355571476,-3.741402314093312,676.8457821793248
1770370793411198791,40.355309557818266,-3.741402096134321,676.8425060160336
1770370793510732666,40.355308712746925,-3.741401865425587,676.839009832366
1770370793611450724,40.35530782158494,-3.7414016279261704,676.8351002770364
1770370793710727807,40.35530688641153,-3.741401384087839,676.831011827448
1770370793811206414,40.35530590812391,-3.7414011280956054,676.8271907506431
1770370793910824795,40.355304891308904,-3.741400855503925,676.8234068880271
1770370794011631755,40.355303839102746,-3.74140057123209,676.819536741084
1770370794110879285,40.35530275251966,-3.7414002829890136,676.815239499976
1770370794211262605,40.355301686125905,-3.741399716639738,676.8301563146991
1770370794310941079,40.355300525704884,-3.7413993881482708,676.8264051662646
1770370794411107551,40.35529933328486,-3.7413990475788945,676.82303563125
1770370794510734971,40.35529811082129,-3.7413987025730435,676.8192519585059
1770370794611095544,40.35529685916862,-3.741398353215235,676.8150344984786
1770370794710853262,40.35529557561631,-3.7413979950473757,676.811332398041
1770370794811168144,40.35529426182501,-3.741397624683579,676.8074551071077
1770370794910819742,40.35529292135815,-3.741397240515491,676.8029021049745
1770370795016413624,40.35529155261017,-3.7413968468618646,676.7984612480666
1770370795110873217,40.35529015848758,-3.741396451914876,676.7940013597525
1770370795211154579,40.35528883846454,-3.741396086192651,676.7878236171985
1770370795310711519,40.35528739587405,-3.741395677565407,676.7835353549196
1770370795411156356,40.355285928892734,-3.741395254088838,676.7795530616804
1770370795510854054,40.35528443843274,-3.7413948268919848,676.7755698775081
1770370795611142920,40.35528292112166,-3.741394403860165,676.7712319036941
1770370795710647485,40.355281380924154,-3.741393973736888,676.7669602409997
1770370795811084096,40.355279819793786,-3.7413935335306268,676.7623953803181
1770370795910658614,40.35527822867448,-3.741393083906304,676.7578562908982
1770370796011784715,40.355276609812414,-3.741392626453223,676.7523160256833
1770370796110850031,40.35527497142858,-3.741392165319143,676.7467040062825
1770370796211461621,40.355273464594454,-3.7413917918955364,676.7503282981758
1770370796310896772,40.35527181049154,-3.741391325937876,676.7454764354355
1770370796411154906,40.35527014210042,-3.7413908615023375,676.7403541042764
