timestamp,latitude,longitude,altitude
1770377424874471023,40.354902450611746,-3.7412929037432625,675.89284018636
1770377424975206448,40.354902459583045,-3.741292912311245,675.8922505747835
1770377425074728272,40.35490246784697,-3.741292918222859,675.8917803576691
1770377425175079620,40.35490244751777,-3.741292968315125,675.8867364821335
1770377425274584596,40.35490245628001,-3.7412929784250664,675.8861486978277
1770377425374794961,40.35490246431253,-3.7412929864287787,675.8855919169254
1770377425474547431,40.354902472269785,-3.7412929922171854,675.8850707760666
1770377425574670345,40.354902481566725,-3.741293001403035,675.8844302681669
1770377425674254029,40.35490249055812,-3.7412930118853356,675.8837963809316
1770377425774667567,40.35490249897924,-3.741293020253921,675.8832542429822
1770377425874250984,40.354902508719604,-3.741293027783674,675.882582991743
1770377425975196274,40.354902518878404,-3.7412930359050085,675.8818761692739
1770377426074558018,40.35490252751245,-3.7412930454791953,675.8812206623553
1770377426174954269,40.35490248427664,-3.7412930494994816,675.8785185320198
1770377426274517912,40.354902494722126,-3.741293058378392,675.8777181476457
1770377426374703059,40.35490250135415,-3.7412930658638284,675.8771413228789
1770377426474364657,40.354902507509316,-3.741293074321097,675.8764991234739
1770377426574715731,40.35490250801967,-3.7412930823983452,675.8750259973712
1770377426674221791,40.354902488992614,-3.7412930838667706,675.8726961759731
1770377426774628922,40.3549024380724,-3.7412930736932766,675.8706069332399
1770377426874202244,40.35490235156884,-3.7412930541215337,675.8696203394092
1770377426980011381,40.354902231559215,-3.741293025562289,675.8691143459978
1770377427074389371,40.35490207721649,-3.741292986727814,675.868186917862
1770377427175135658,40.3549018334717,-3.741293010830517,675.8554340398604
1770377427274355337,40.354901612193636,-3.7412929552047554,675.8548886000123
1770377427374652787,40.354901391662374,-3.7412928984294855,675.8544427164616
1770377427474198563,40.35490119001263,-3.7412928489715167,675.8531921499846
1770377427574715866,40.3549010037386,-3.7412928059690285,675.8522042386794
1770377427674214958,40.35490083797739,-3.741292767742847,675.8518070621328
1770377427774698692,40.35490069468836,-3.7412927350760934,675.8508299852234
1770377427874262396,40.35490056480589,-3.741292708036615,675.849459586575
1770377427975367786,40.354900430976066,-3.7412926804397464,675.848093756598
1770377428074515983,40.35490026902865,-3.741292645856573,675.8468319973427
1770377428174825436,40.35490000547436,-3.7412925978119307,675.8400830682223
1770377428274528634,40.35489975995573,-3.741292534414513,675.8388006804964
1770377428374691907,40.3548994630275,-3.7412924559854033,675.837428634199
1770377428474355984,40.35489911447898,-3.741292364043567,675.8365259855271
1770377428574650220,40.35489872010706,-3.741292255809674,675.8356867859511
1770377428674209023,40.35489828177482,-3.741292136375018,675.8348179936901
1770377428774692678,40.354897800146254,-3.741292000778871,675.8341493105316
1770377428874211614,40.35489727760113,-3.7412918518620346,675.8335713798273
1770377428975197072,40.35489671464645,-3.7412916860942325,675.8330874579891
1770377429074516871,40.35489610924307,-3.741291509488941,675.8327404692687
1770377429175214044,40.35489533928101,-3.7412912131593132,675.8349649079529
1770377429274370358,40.35489464480587,-3.741291009083236,675.8345404068731
1770377429374615215,40.35489390954175,-3.7412907941302387,675.8340817327372
1770377429474194938,40.35489313828702,-3.741290570095679,675.833739352442
1770377429574574530,40.35489233408584,-3.7412903408070264,675.833442976955
1770377429674158880,40.35489149907522,-3.7412901055733307,675.8329442533417
1770377429774783099,40.354890635906145,-3.741289861885012,675.8324292230873
1770377429874183303,40.35488975082237,-3.741289605745117,675.8323964329255
1770377429975115649,40.35488884920811,-3.7412893409052903,675.8325761380827
1770377430074493472,40.35488792502069,-3.7412890759779303,675.8327282585401
1770377430174965103,40.35488684173855,-3.741288681163741,675.8401390692001
1770377430274504944,40.35488587678908,-3.7412883992842594,675.8398392140425
1770377430374639570,40.35488490304121,-3.741288116424797,675.8398590502138
1770377430474377010,40.354883919284354,-3.741287836762079,675.840384729945
1770377430574631575,40.35488292887017,-3.741287559010865,675.8403878899481
1770377430674285272,40.35488193459232,-3.7412872746606856,675.8397031595576
1770377430774701983,40.35488093649046,-3.7412869667580506,675.8387376212112
1770377430874349970,40.35487993002252,-3.7412866482826095,675.8372066984763
1770377430975178896,40.35487890916256,-3.7412863462777417,675.8370971514734
1770377431074488012,40.354877879105985,-3.741286061956505,675.8375433421975
1770377431175246428,40.354876814179384,-3.7412857125577035,675.836760592651
1770377431274505836,40.35487578420339,-3.7412854092059815,675.8354778821578
1770377431374712366,40.35487474915141,-3.7412851005579473,675.8347556122931
1770377431474372724,40.354873712183185,-3.741284793954609,675.8338849312245
1770377431574781402,40.354872673575905,-3.741284482510297,675.8329474593438
1770377431674430858,40.35487163064045,-3.7412841718698067,675.8319177928933
1770377431774728705,40.354870583314764,-3.741283855087421,675.830412416232
1770377431874546840,40.354869531268605,-3.7412835405325318,675.8285476031197
1770377431975227759,40.354868475055476,-3.7412832268780103,675.8272013351245
1770377432074565966,40.354867414217615,-3.7412829233703335,675.8260854224905
1770377432175008132,40.35486634406433,-3.7412825535203433,675.8312121858642
1770377432274544261,40.35486528360386,-3.741282248159839,675.8314476924331
1770377432374757075,40.35486422148804,-3.741281942986905,675.8318121744669
1770377432474548431,40.35486316082908,-3.7412816355056524,675.8299619917683
1770377432574722978,40.35486210007747,-3.74128132823413,675.8279755441313
1770377432674249436,40.35486103910376,-3.741281029489554,675.8272516265288
1770377432774703155,40.354859982265886,-3.741280734718647,675.8261860449485
1770377432874439395,40.35485892599199,-3.741280436791116,675.8253107358967
1770377432980068614,40.35485786990758,-3.7412801352566474,675.8253267755883
1770377433074432262,40.3548568177175,-3.7412798300535,675.8250445431698
