timestamp,latitude,longitude,altitude
1770371508606954923,40.35506358553235,-3.741339675758087,676.6344722284891
1770371508706506617,40.35506356797807,-3.741339661657335,676.6354820494852
1770371508806884244,40.35506354959153,-3.7413396451257586,676.6365329192946
1770371508906639983,40.35506353102372,-3.741339627821499,676.6375610734016
1770371509012099524,40.35506351226523,-3.7413396120037303,676.6385758638617
1770371509106558033,40.355063486626285,-3.7413395970567507,676.6388216112866
1770371509206930492,40.355063488627444,-3.74133977377952,676.6309232742475
1770371509306435658,40.35506340898145,-3.7413397463825704,676.6296139554292
1770371509406857349,40.355063275074535,-3.7413397046134116,676.6289567438707
1770371509506477813,40.35506308315047,-3.741339648659188,676.6294243882224
1770371509606805690,40.355062836204,-3.7413395774292755,676.6301085771653
1770371509706483338,40.35506253724561,-3.74133948914671,676.6302337090622
1770371509806849255,40.355062185882076,-3.741339387690016,676.6305250497055
1770371509906475360,40.355061783117534,-3.741339271343721,676.6308101062764
1770371510007654737,40.35506132711212,-3.7413391404464407,676.6306994583484
1770371510106590205,40.35506081370014,-3.741338992877531,676.6307957991347
1770371510207062508,40.35506040923904,-3.74133901841002,676.6148210858631
1770371510306534141,40.355059793104324,-3.7413388468978237,676.6142725280515
1770371510406834756,40.3550591213956,-3.74133866240294,676.6135714858025
1770371510506472376,40.355058394050225,-3.7413384668380276,676.612755060631
1770371510606813175,40.355057615326075,-3.7413382607446795,676.6116612745583
1770371510706409538,40.35505678999191,-3.7413380352567915,676.6107076648223
1770371510806765506,40.35505592280962,-3.7413377880891243,676.6102472236716
1770371510906428617,40.355055015110956,-3.7413375209133886,676.609833428881
1770371511007207928,40.35505406624412,-3.741337241817297,676.6092027748161
1770371511106528486,40.35505307710575,-3.7413369558492096,676.6088684779749
1770371511207042731,40.35505225021555,-3.741336745367134,676.5986037984248
1770371511306431473,40.355051204977705,-3.741336439695942,676.597846377233
1770371511407020327,40.35505012684945,-3.741336126847497,676.596878383108
1770371511506439216,40.35504901513526,-3.74133580656041,676.5956366188487
1770371511606792190,40.355047870099646,-3.7413354750764687,676.5940802229012
1770371511706410414,40.355046693037174,-3.7413351331455083,676.592620630021
1770371511806770057,40.3550454857137,-3.7413347915081316,676.5911234386009
1770371511906424878,40.355044248241015,-3.7413344487528337,676.5894307821916
1770371512012169963,40.35504298138927,-3.7413340924784464,676.5877734644051
1770371512106521393,40.35504168322084,-3.741333721059662,676.5867685333557
1770371512207115184,40.35504051243867,-3.741333403716969,676.5685385028307
1770371512306506978,40.35503917393453,-3.7413330174052364,676.5668546101298
1770371512406828636,40.3550378107089,-3.7413326222370413,676.5653321046178
1770371512506628656,40.35503642569342,-3.7413322174221952,676.5639640910114
1770371512606760962,40.35503501900375,-3.7413318082942437,676.5620192212104
1770371512706529588,40.35503358845588,-3.7413313983063237,676.5595059197653
1770371512806780392,40.35503213397541,-3.741330977411499,676.5581484577699
1770371512906422558,40.35503066045651,-3.7413305397978944,676.5576489559564
1770371513007177574,40.355029169185116,-3.7413300854379252,676.5571082192799
1770371513106538690,40.35502765696731,-3.7413296305424115,676.5572640606472
1770371513207055127,40.355026233664354,-3.7413293016598845,676.5476228264409
1770371513306436315,40.355024695325476,-3.7413288468165042,676.5462744942334
1770371513406757682,40.35502314179038,-3.7413283885095843,676.54428080969
1770371513506431427,40.35502157376373,-3.7413279313808028,676.5424563060161
1770371513606747140,40.35501999198059,-3.7413274669825234,676.5406070247999
1770371513706467779,40.3550183969994,-3.741326997461097,676.5383821819484
1770371513806753910,40.35501678652065,-3.7413265294730067,676.5360526049055
1770371513906426704,40.35501516319538,-3.741326054974342,676.533969347225
1770371514007314641,40.355013528499526,-3.741325574542655,676.5318990766666
1770371514106522110,40.35501188270191,-3.741325091286349,676.5302378209138
1770371514207062700,40.35501032438767,-3.741324667067684,676.519779513525
1770371514306511897,40.35500866706844,-3.741324186466894,676.5178015189592
1770371514406838229,40.35500700313036,-3.7413237001115442,676.5158810878643
1770371514506429900,40.355005336892326,-3.741323205321332,676.5143645815951
1770371514606782866,40.35500366883318,-3.741322705584135,676.5131922905551
1770371514706401573,40.35500199655406,-3.741322206107193,676.5117354040518
1770371514806786797,40.35500031637783,-3.7413217176763958,676.510365357414
1770371514906426935,40.35499863376553,-3.7413212288187823,676.5091676532656
1770371515011990286,40.35499694996481,-3.7413207294626294,676.5079169588807
1770371515106641047,40.354995264417475,-3.741320221907314,676.5069272902413
1770371515207169053,40.354993567318054,-3.741319852751929,676.494421498645
1770371515306406014,40.35499187769125,-3.741319362864858,676.4933469468233
1770371515406732708,40.3549901877615,-3.7413188688700556,676.4919234283033
1770371515506387849,40.35498850130144,-3.7413183736071023,676.4902583685734
1770371515606737892,40.35498681585904,-3.7413178794536757,676.4891829430328
1770371515706396690,40.35498513181093,-3.741317384997213,676.4881903968641
1770371515806777584,40.35498344794674,-3.741316890434773,676.4873628294897
1770371515906397513,40.35498176370449,-3.7413163897337625,676.486776936629
1770371516007443077,40.354980082961056,-3.7413158878300523,676.4859196477473
1770371516106524865,40.35497840516227,-3.741315389754054,676.485201299611
1770371516207045877,40.35497672715301,-3.7413149250793394,676.4840441017022
1770371516306483431,40.35497504988258,-3.7413144388708046,676.4832036901903
1770371516406818669,40.35497337842678,-3.741313945997672,676.4822335055601
